City Name,Cloudiness,Current Temp,Humidity,Latitude,Max Temp,Wind Speed
Bonney Lake,90,58.6,62,47.18,60.8,3.4
Chodavaram,20,81.13,91,17.45,81.13,3.18
Belaya Glina,0,61.24,27,46.08,61.24,16.6
Ferguson,75,81.79,65,38.74,82.4,11.41
Modrzejów,20,62.71,77,50.24,64.4,3.36
Kisleta,0,64.4,68,47.84,64.4,4.7
Bad Lauterberg im Harz,68,64.75,94,51.65,64.75,2.95
Buraydah,68,91.4,24,26.33,91.4,4.7
Merrillville,90,82.09,77,41.48,91.4,8.05
Verbivka,0,58.63,37,49.42,58.63,8.55
Funafuti,76,79.42,100,-7.5,79.42,8.99
Shibetsu,8,46.75,97,43.65,46.75,7.65
Datong,0,41.98,72,40.09,41.98,2.73
Barceloneta,40,79.39,74,18.45,84.2,20.8
Madise,0,64.4,48,58.17,64.4,11.41
Kamloops,75,66.2,29,50.67,66.2,10.29
Bad Munstereifel,75,64.99,93,50.55,68,1.12
Anaco,0,90.04,41,9.44,90.04,12.24
Moises Padilla,56,74.38,100,10.27,74.38,2.84
East Meadow,1,82.44,69,40.71,89.6,9.17
Livorno,0,71.6,78,43.55,71.6,5.82
Kondagaon,0,81.49,49,19.6,81.49,8.32
Nantou,40,80.6,78,23.87,80.6,5.82
Pir,0,64.4,68,47.47,64.4,4.7
Pine Castle,90,81.16,88,28.47,87.8,10.29
Workington,0,60.97,63,54.65,60.97,14.25
Rediu,8,60.79,66,45.72,60.79,2.62
Zaozerne,0,67.36,89,45.16,67.36,22.08
Braganca,88,79.69,86,-1.05,79.69,4.63
Nanhai,100,69.25,94,30.13,69.25,6.2
Cucaita,36,63.31,66,5.57,63.31,2.39
Midvagur,44,48.2,87,62.05,48.2,17.22
Bonawon,80,78.79,100,9.13,78.79,5.64
Patonan,90,82.4,78,10.57,82.4,3.36
Kyzburun Pervyy,75,58.08,67,43.65,59,15.66
Houyet,0,63.09,100,50.18,64.4,2.24
Morro do Geraldo,20,71.6,83,-27.58,71.6,12.75
Sonson,40,76.21,53,5.71,78.8,13.87
Waterloo,75,84.2,70,8.34,84.2,10.29
Yichun,92,71.68,100,27.83,71.68,3.06
Hietinne,20,62.58,88,50.38,64.4,6.93
Largu,12,62.32,54,44.97,62.32,3.18
Mechernich,75,64.99,93,50.6,68,1.12
Karagay,32,35.77,83,58.27,35.77,2.73
Lezajsk,0,66.2,55,50.26,66.2,6.93
Despotovac,0,61.69,56,44.07,61.69,4.41
Buclad,75,77,100,7.53,77,5.82
Carson,75,73.02,68,33.83,82.4,12.75
Zagyvaszanto,0,69.8,73,47.78,69.8,8.05
Shymkent,0,62.6,42,42.3,62.6,11.18
Belpasso,0,69.8,60,37.58,69.8,3.36
Novyy Starodub,0,59,47,48.52,59,6.71
Tabivere vald,0,64.4,48,58.69,64.4,11.41
Kalchevaya,8,62.59,68,45.74,62.59,2.95
Truckee,1,75.15,21,39.33,80.6,5.82
La Grange Park,1,84,58,41.83,89.6,8.05
Keith,8,58.59,77,57.53,60.8,4.7
Kotaparh,8,79.51,58,19.15,79.51,4.52
Curtea,0,59.26,84,45.82,59.26,2.17
Tamale,12,84.55,65,9.4,84.55,4.85
Grande Prairie,40,59,22,55.17,59,6.93
Mitzic,44,72.04,96,0.78,72.04,2.06
Viljandimaa,0,64.4,48,58.39,64.4,11.41
Ceres,0,59.27,87,56.28,62.6,5.82
East Linton,0,59.49,87,55.98,62.6,5.82
Santa Luzia,0,69.35,49,-19.78,69.8,8.05
Aljubarrota,75,59,87,39.57,59,6.93
Hakonegasaki,75,66.85,82,35.79,68,2.73
Pasichna,0,59,77,48.57,59,4.63
Jaciara,56,81.76,44,-15.98,81.76,3.29
Monastyrishche,100,55.93,100,44.19,55.93,4.97
Bourbonnais,40,86,51,41.14,89.6,6.93
Tasikmalaya,80,65.65,98,-7.33,65.65,1.95
Khingansk,0,56.47,89,49,56.47,2.39
Porto de Mos,75,59,87,39.6,59,6.93
Horni Terlicko,0,59,100,49.75,59,2.24
Metsamor,75,62.6,82,40.07,62.6,4.7
Vicksburg,40,88.39,58,32.35,89.6,10.29
El Penon,32,90.4,62,8.99,90.4,1.61
Zonal’nyy,0,66.2,34,45.09,66.2,17.9
Chara,0,40.36,87,56.91,40.36,1.95
Venustiano Carranza,5,102.2,10,25.35,102.2,5.82
Guatajiagua,75,87.8,66,13.67,87.8,4.7
Podgorodnyaya Pokrovka,90,48.2,76,51.83,48.2,4.47
Poporogi,0,66.64,33,44.37,66.64,8.77
Pingzhuang,8,49.99,84,42.04,49.99,5.53
Lumphat,64,72.76,99,13.5,72.76,2.17
Raymond,1,84.56,21,43.9,86,10.29
Krasnyy Gulyay,48,60.8,51,54.03,60.8,15.66
Lagoa Nova,0,80.59,46,-6.1,80.59,11.68
San Salvador el Seco,0,82.21,17,19.13,82.21,14.25
Lapusnicu Mare,0,68,56,44.91,68,4.7
Diadi,32,67.54,92,16.66,67.54,2.62
Frisange,0,63.28,88,49.52,64.4,4.7
Oud-Beijerland,68,65.32,93,51.82,69.8,3.36
Rothesay,0,61.72,72,55.83,62.6,11.41
Sumpango,40,78.8,57,14.65,78.8,20.8
Taruma,36,73.48,42,-22.75,73.48,7.2
Kaliyaganj,12,72.49,92,25.63,72.49,4.18
Salisbury,75,61.83,82,51.07,64.4,8.05
Colotlan,8,90.67,24,22.1,90.67,5.75
Avsyunino,0,59.98,47,55.56,59.98,12.91
Gunupur,0,74.74,96,19.08,74.74,2.39
Dobre,8,61.42,59,44.87,61.42,13.8
Belusovka,36,46.4,81,50.13,46.4,4.47
Skjervoy,75,42.8,100,70.03,42.8,21.92
Thompson,90,73.4,43,55.75,73.4,4.7
Margara,75,62.6,82,40.03,62.6,4.7
El Cortezo,56,82.39,87,8.35,82.39,6.76
Yaounde,75,71.6,94,3.87,71.6,2.17
Wilmington,40,81.41,74,34.23,82.4,8.05
Saint Pierre,20,69.8,83,-20.22,69.8,3.36
Zimovniki,0,54.85,27,47.15,54.85,9.66
Komotini,40,72.88,68,41.15,73.4,4.7
Belalcazar,40,80.83,69,5,82.4,5.82
Guadalupe y Calvo,0,85.99,12,26.1,85.99,4.85
Lendelede,88,61.56,88,50.88,68,3.36
Felsberg,75,65.52,100,51.13,66.2,8.05
Comendador,56,84.46,48,18.88,84.46,1.05
Stoenesti,0,62.6,59,44.13,62.6,6.93
Ignacio de la Llave,5,89.6,66,18.72,89.6,11.41
Piskavica,0,68,72,44.83,68,5.82
Lovosice,20,72.64,68,50.51,73.4,5.82
Madeji,0,77.71,19,27.75,77.71,3.85
Nove Mesto na Morave,0,68.94,68,49.56,71.6,10.29
Manapparai,40,82.4,65,10.6,82.4,8.05
Mabasa,56,66.91,100,16.33,66.91,1.95
Irasan,76,76.45,100,8.53,76.45,3.4
Obukhiv,0,59.04,54,50.11,60.8,4.47
Urayasu,75,66.18,82,35.67,68,5.3
Pangal Sur,24,72.58,93,16.62,72.58,2.62
Paravur,75,80.6,83,8.78,80.6,5.82
Tonisvorst,75,66.22,82,51.32,68,8.05
Tepetitlan,40,82.4,9,19.63,82.4,16.11
Newton,1,83.84,57,42.34,89.6,6.93
Katyr-Yurt,92,55.84,76,43.17,55.84,6.53
East Peoria,40,85.55,62,40.67,86,7.54
Cogan,90,82.4,78,10.59,82.4,3.36
Agua Dulce,40,91.4,66,18.13,91.4,11.41
Jaguaruana,8,86.71,44,-4.83,86.71,7.65
Alytus,0,64.4,63,54.4,64.4,2.24
Kampi,20,67.48,88,39.22,69.8,0.72
Wettingen,0,64.65,72,47.47,68,3.36
Sargans,0,59.47,64,47.05,68,3.36
Huamantla,5,84.2,25,19.32,84.2,13.87
Melzo,20,68.36,69,45.5,73.4,2.24
Colon,90,73.4,100,22.72,73.4,4.7
Le Creusot,0,60.8,87,46.81,60.8,4.7
Moskovskoye,0,51.8,66,45.28,51.8,13.42
Chiche,68,65.47,94,15.01,65.47,2.62
Tirmiz,0,73.45,42,37.22,77,5.3
Nyiracsad,0,64.4,72,47.6,64.4,4.7
Nativitas,5,84.2,25,19.23,84.2,13.87
Plougastel-Daoulas,90,59.76,100,48.37,62.6,6.93
Moutsamoudou,36,81.94,99,-12.16,81.94,5.64
Usolye-Sibirskoye,80,58.81,72,52.75,58.81,9.44
Lupao,64,74.29,91,15.88,74.29,1.83
Tezpur,88,75.37,80,26.63,75.37,4.85
Cochrane,90,51.89,57,51.2,53.6,4.7
Yenikend,75,62.6,82,39.91,62.6,4.7
Hangha,76,75.28,93,7.94,75.28,5.53
Naguilayan,12,80.95,100,16,80.95,6.42
Uttukkuli,40,73.4,88,11.17,73.4,11.41
Gus-Zheleznyy,0,57.82,46,55.06,57.82,12.46
Olanu,0,58.54,63,44.87,58.54,5.97
Nossa Senhora da Gloria,88,72.67,93,-10.23,72.67,9.1
Lismore,0,55.48,94,-28.81,55.48,4.41
Antiguo Morelos,8,98.05,43,22.55,98.05,6.87
Isselburg,0,65.32,100,51.83,68,2.24
Tarkwa,68,74.11,99,5.3,74.11,2.73
Silistea,8,60.79,66,45.3,60.79,2.62
Camingawan,56,74.38,100,9.9,74.38,2.84
Rosendahl,12,66.2,88,51.77,66.2,8.05
Bekessamson,0,67.62,68,46.42,69.8,5.82
Monte Compatri,20,72.81,73,41.8,73.4,2.24
Scorzè,0,72.9,69,45.57,73.4,2.24
Lapao,20,71.95,62,-11.4,71.95,13.8
Villa Rica,44,79.69,61,-10.72,79.69,2.17
Staines,88,59,93,51.43,60.8,9.17
Valkenswaard,90,66.67,93,51.35,69.8,5.82
Surany,12,68.7,60,48.08,73.4,13.87
Guiling,12,73.84,95,15.85,73.84,1.72
Im Vieh,75,70.34,57,53.13,75.2,6.93
Ibicui,92,67.45,90,-14.85,67.45,9.22
Menuma,75,66.2,82,36.22,66.2,2.73
Lebedyn,0,57.19,60,48.96,57.19,7.54
Macalva Norte,24,70.24,94,16.35,70.24,2.73
Udobnaya,80,60.61,57,44.19,60.61,19.84
Subcetate,0,65.37,68,46.18,66.2,5.82
Waimate North,0,40.45,80,-35.35,40.45,3.74
Colonesti,0,64.4,55,46.57,64.4,4.7
Rambha,8,81.58,93,19.52,81.58,8.43
Sarulesti,24,58.45,64,45.5,58.45,1.83
Turuvekere,20,69.61,96,13.16,69.61,5.75
Obermarsberg,40,65.66,82,51.45,66.2,1.12
Sardhana,44,80.32,43,29.15,80.32,10
Dagestanskiye Ogni,92,52.42,95,42.12,52.42,3.18
Bautista,12,73.84,95,15.81,73.84,1.72
Posëlok Tavatuy,0,35.6,84,57.07,35.6,6.71
Campbellford,20,81.54,34,44.3,82.4,9.17
Stefan Voda,32,63.94,61,44.32,63.94,5.19
Oakville,75,81.63,65,38.47,82.4,11.41
Polva,0,64.4,48,58.2,64.4,11.41
Tampere,0,65.43,55,61.5,66.2,6.93
Grimshaw,75,57.2,22,56.18,57.2,5.82
Bogolyubovo,0,59.35,43,56.19,59.35,12.68
Japoata,92,76.72,80,-10.33,76.72,10.78
Itapira,0,73.4,31,-22.43,73.4,5.82
Surubim,20,75.2,64,-7.83,75.2,5.82
Novochernorechenskiy,0,48.37,78,56.27,48.37,7.99
Luruaco,20,88.68,75,10.61,89.6,11.41
Pembroke Pines,75,84.99,55,26,87.8,8.05
Kegeyli Shahar,68,59,38,42.78,59,9.17
Capaga,68,78.25,99,11.44,78.25,2.84
Deoranian,0,78.34,59,28.63,78.34,7.43
Aberchirder,0,59.65,77,57.55,60.8,4.7
Borgloon,20,65.73,88,50.8,69.8,6.93
Liaozhong,75,55.4,100,41.51,55.4,2.24
Saint-Germain-en-Laye,44,62.4,93,48.9,64.4,2.24
Kafr Sawm,0,61.06,79,32.68,61.06,3.29
Laplace,90,90.01,52,30.07,91.4,5.82
Saint-Omer,76,61.59,88,50.75,68,5.82
Kadi,0,89.6,70,23.3,89.6,4.7
Artsyz,0,63.94,50,45.99,63.94,5.97
Megalopoli,20,68,82,37.4,68,1.05
Terebesti,0,64.4,68,47.68,64.4,4.7
Agametta,68,75.01,45,15.45,75.01,2.73
Departamento del Vichada,100,75.19,97,4.45,75.19,2.84
Madhogarh,56,87.61,37,26.28,87.61,8.88
Wazirabad,0,89.6,27,32.45,89.6,9.17
Ife,75,77,88,7.47,77,5.82
Chaplygin,0,54.67,55,53.23,54.67,9.44
Misto Kyyiv,0,59.04,58,50.43,60.8,2.24
Polaniec,0,66.2,55,50.43,66.2,6.93
Bosanska Krupa,20,62.14,99,44.88,62.14,2.17
Jhusi,0,85.18,47,25.43,85.18,9.66
Dauin,80,78.79,100,9.19,78.79,5.64
Andradas,88,65.92,56,-22.07,65.92,3.51
Nizhniy Tagil,88,39.01,85,57.89,39.01,4.74
Park Town,20,91.4,55,13.08,91.4,9.17
Mentana,20,72.81,73,42.03,73.4,2.24
Kitzingen,75,65.01,82,49.73,66.2,3.36
Nushki,0,52.87,33,29.55,52.87,2.39
Ibate,40,77,36,-21.95,77,6.2
Tolcsva,0,64.4,59,48.28,64.4,9.17
Temuco,56,49.45,90,-38.73,49.45,3.4
Gemeente Bunschoten,90,64.99,93,52.23,66.2,4.7
Sammyō,56,66.64,100,32.03,66.64,3.74
Malveira,20,60.03,82,38.93,60.8,5.82
Kilgore,90,92.62,43,32.39,95,3.36
Dumbarton,0,61.79,72,55.95,62.6,11.41
Lansdowne,1,83.55,61,39.94,87.8,4.41
Ishley,24,57.2,54,56.02,57.2,13.42
Alassio,20,68,82,44,68,9.17
Villa San Giovanni,20,72.45,49,38.22,73.4,11.41
Colac,0,50.35,73,-38.34,50.35,5.75
Kocherikova,20,60.97,71,52.98,60.97,13.8
Sao Jose de Piranhas,88,84.28,38,-7.12,84.28,9.89
Galatii Bistritei,0,62.91,67,46.98,68,3.36
Nanov,8,67.27,44,44,67.27,8.66
Milford,1,87.26,31,42.84,89.6,3.36
Bhatkal,92,79.51,100,13.97,79.51,6.42
Mamurras,0,71.6,88,41.58,71.6,3.36
Gava,20,68.94,88,41.31,69.8,5.82
Lahar,56,87.61,37,26.2,87.61,8.88
Kangar,75,78.76,94,6.44,80.6,2.24
Rio de Jesus,80,81.4,79,7.98,81.4,6.42
Apulo,75,74.55,72,4.52,84.2,11.41
Roebourne,88,66.82,32,-20.77,66.82,15.93
Valle Hermoso,20,94.57,52,25.67,96.8,14.99
Watsonville,1,75.11,47,36.91,87.8,18.34
Malesina,20,71.6,46,38.62,71.6,3.36
Caxias do Sul,0,69.8,52,-29.17,69.8,6.93
Marina,20,73.4,49,38.47,73.4,11.41
Sarai,0,58.63,48,53.75,58.63,12.8
Unirea,0,54.67,77,45.62,54.67,2.17
Romiton,0,66.2,19,39.93,66.2,4.7
Rathcoole,20,60.71,72,53.28,62.6,9.17
Baherove,0,69.61,88,45.37,69.61,27.34
Zhuhai,0,85.41,70,22.28,86,6.93
San Pablo Tacachico,40,81.88,62,13.98,86,4.7
Eichstatt,75,67.08,77,48.88,69.8,3.36
Gura Vadului,0,66.24,55,45.05,68,5.82
Shudayag,88,39.55,77,63.53,39.55,5.08
Campechuela,12,88.33,88,20.23,88.33,12.8
Opmeer,90,63,93,52.71,66.2,4.7
Saquisili,75,64.56,67,-0.83,66.2,3.36
Zimapan,0,91.48,19,20.75,91.48,3.18
Kibawe,68,65.47,96,7.57,65.47,2.17
Tavrichanka,75,53.6,100,43.34,53.6,2.24
Medowie,40,57.2,93,-32.74,57.2,8.05
Frunzivka,0,65.47,34,47.33,65.47,8.99
Governador Valadares,32,68.35,64,-18.85,68.35,5.97
Ivanino,0,55.4,54,51.62,55.4,4.47
Port Angeles,1,59.11,71,48.12,62.6,13.87
Leca do Bailio,75,59,93,41.21,59,6.93
Kirknewton,75,55.4,87,55.55,55.4,10.29
Palaia Fokaia,0,72.43,35,37.72,73.4,9.17
La Libertad,56,74.38,100,10.03,74.38,2.84
Garelochhead,12,60.8,72,56.23,60.8,11.41
Kurilsk,48,43.6,91,45.27,43.6,8.66
Garbova,0,59,72,45.87,59,4.7
Magugu,0,60.07,87,-4.02,60.07,4.97
Jaguariaiva,12,64.03,61,-24.25,64.03,6.42
Vavoua,48,77.62,81,7.38,77.62,3.29
Natalio,0,75.01,49,-26.72,75.01,5.08
Windberg,75,66.67,82,51.3,69.8,8.05
Baras,75,84.2,74,14.53,84.2,5.82
Amarante do Maranhao,0,81.31,63,-5.6,81.31,4.74
Poarta Alba,0,62.6,77,44.22,62.6,8.05
Shemursha,8,60.07,44,54.89,60.07,12.68
Putte,75,66,83,51.07,69.8,5.82
San Jeronimo,0,58.54,20,-13.65,58.54,2.39
Brateiu,0,62.33,67,46.17,68,3.36
Novi di Modena,75,72.5,88,44.9,75.2,5.82
Oyan,64,75.64,88,8.05,75.64,7.99
Khairpur Nathan Shah,0,81.85,12,27.09,81.85,7.99
Purwakarta,0,67.18,94,-6.56,67.18,2.73
Gorizia,0,71.06,73,45.95,73.4,4.7
"Dresden, Stadt",0,75.2,53,51.05,75.2,8.05
Lukovo,20,60.8,67,41.35,60.8,5.82
Husainabad,0,82.48,63,24.53,82.48,9.78
Homburg,0,62.78,87,49.32,64.4,1.12
Rozivka,0,66.64,37,46.94,66.64,16.82
East Angus,20,75.2,31,45.48,75.2,11.41
Laurel,75,84.2,74,14.06,84.2,5.82
Niquelandia,0,75.01,51,-14.45,75.01,5.97
Maliq,20,60.8,67,40.71,60.8,5.82
Zushi,75,66.79,82,35.29,68,5.3
Kymina,20,69.8,60,40.61,69.8,5.82
Ballymena District,0,63.86,77,54.83,68,12.75
Medway,1,81.61,57,42.14,89.6,6.93
Gobojango,76,68.17,52,-21.97,68.17,2.73
Carusucan,24,70.24,94,15.97,70.24,2.73
Dukuhturi,0,65.2,94,-6.97,65.2,2.17
Omachi,92,56.65,96,36.5,56.65,2.39
Santiago de Chuco,64,58.18,57,-8.15,58.18,1.61
Grand Haven,1,93.63,36,43.06,95,8.05
Ariyalur,40,82.4,65,11.13,82.4,8.05
Glubczyce,0,59,100,50.2,59,2.24
San Casimiro,40,80.6,78,15.55,80.6,2.24
Tengrela,12,79.69,76,10.48,79.69,3.4
Quibala,0,56.56,72,-10.73,56.56,2.06
San Giovanni Rotondo,40,71.6,100,41.7,71.6,2.24
Bilbor,0,52.24,65,47.05,52.24,2.39
Chinchani,100,84.91,100,19.87,84.91,9.78
Calabar,92,77.08,95,4.95,77.08,3.62
Diphu,100,71.59,91,25.83,71.59,1.95
Gokak,48,75.19,90,16.17,75.19,10.45
Maynooth,20,60.75,72,53.38,62.6,9.17
Rybinsk,12,61.51,52,58.04,61.51,15.48
Adrasmon,75,71.6,35,40.65,71.6,11.18
Kortenaken,20,66.81,93,50.92,69.8,5.82
Khabez,88,48.82,73,44.04,48.82,1.5
Pleasant Prairie,1,78.62,48,42.55,84.2,8.05
Iriga City,68,80.05,90,13.41,80.05,4.29
Langcangan,32,72.67,100,8.43,72.67,1.5
Huai Mek,64,75.2,94,16.59,75.2,4.18
Boquete,68,78.97,87,8.78,78.97,1.95
San Miguel de Papasquiaro,0,87.52,15,24.83,87.52,4.18
Gourcy,8,80.41,83,13.22,80.41,2.84
Amguri,100,72.76,88,26.8,72.76,4.85
San Jose,8,76.36,95,10.77,76.36,7.76
Sutamarchan,80,65.92,47,5.62,65.92,1.5
Mikun’,92,49.9,91,62.2,49.9,9.44
Cootehill,0,61.51,74,54.07,61.51,8.77
Los Altos,1,77.25,82,37.39,91.4,12.75
Usilampatti,56,78.79,72,9.97,78.79,2.62
Waldheim,0,74.26,53,51.07,75.2,8.05
Jicalán,5,80.6,42,19.42,80.6,11.41
Zgorzelec,8,71.05,60,51.15,71.05,10.56
Pekalongan,0,83.02,100,-6.89,83.02,2.17
Saint Andrews,0,59.23,87,56.33,62.6,5.82
Mazamari,24,74.11,73,-11.35,74.11,2.17
Graças,75,78.8,78,-8.05,78.8,16.11
Pesnica pri Mariboru,20,64.18,88,46.61,66.2,5.82
Schwarzenbach an der Saale,20,69.8,73,50.22,69.8,3.36
Salatrucel,0,59,72,45.25,59,4.7
La Tuque,0,67.72,34,47.45,67.72,4.97
Sao Luis de Montes Belos,92,79.24,37,-16.53,79.24,4.52
Peno,0,64.3,49,56.93,64.3,12.12
Patani,92,74.92,100,5.37,74.92,4.97
Stockholms Län,0,67.41,52,59.5,69.8,5.82
Belaya Rechka,90,57.2,76,43.43,57.2,4.47
Gladeview,90,84.99,62,25.84,87.8,6.93
Sevastiana,48,62.41,85,40.77,62.41,1.61
Bugembe,64,66.55,87,0.48,66.55,2.39
Maydolong,76,80.32,92,11.5,80.32,7.2
Cruz Alta,0,68.44,64,-28.65,68.44,6.64
Luton,90,57.74,100,51.88,59,14.99
Xiazhuang,0,63.85,94,34.92,63.85,5.41
Boroko,20,75.2,100,-9.46,75.2,5.82
Fulton,1,87.71,33,38.85,91.4,9.17
Khorramshahr,0,100.4,21,30.44,100.4,11.41
Panorama,20,69.8,60,40.58,69.8,5.82
Bignona,0,82.4,69,12.81,82.4,6.93
Zamostea,32,68,42,47.87,68,9.17
San Rafael,12,79.42,100,7.76,79.42,6.42
Emba,20,71.53,82,34.81,73.4,4.7
Egelsbach,75,69.8,77,49.97,69.8,8.05
Roches Noire,20,69.8,83,-20.11,69.8,3.36
Florencia,75,71.6,73,1.68,71.6,3.36
Assunção,0,83.11,50,-5.53,83.11,13.8
Youkounkoun,76,77.08,87,12.53,77.08,2.95
Oude Baan,20,65.41,93,50.87,69.8,5.82
Alhandra,20,60.03,82,38.93,60.8,5.82
Bulaon,40,81.61,78,15.09,82.4,2.24
Zsombo,0,68.88,64,46.33,69.8,6.93
Adigeni,90,66.2,82,41.69,66.2,24.16
Barichara,40,78.8,74,6.64,78.8,5.82
Naro-Fominsk,0,56.28,58,55.39,57.2,8.95
Gordeyevka,0,58.36,48,52.96,58.36,7.2
Bhadreswar,20,82.4,88,22.8,82.4,2.73
Catita,92,68.62,49,-19.53,68.62,4.97
Backo Gradiste,0,68,60,45.53,68,5.82
San Vincente,64,73.93,100,13.41,73.93,2.28
Escada,75,78.8,78,-8.37,78.8,16.11
Bilsi,0,80.14,55,28.13,80.14,9.1
Biga,75,84.2,74,14.25,84.2,5.82
Kibangay,68,65.47,96,8.05,65.47,2.17
Goryachevodskiy,75,59,67,44.02,59,15.66
Divnoye,0,58.72,32,45.91,58.72,15.48
Svatove,0,54.22,39,49.41,54.22,7.65
Tejutla,40,89.6,62,15.12,89.6,13.87
Paltinoasa,8,68,42,47.55,68,9.17
Chilpancingo de los Bravos,0,86.89,39,17.55,86.89,2.95
Darasti-Ilfov,0,66.16,42,44.31,68,1.12
Ineu,0,64.4,68,46.43,64.4,5.82
Seica Mare,0,62.35,72,46.02,68,4.7
Benevento,40,72.66,54,41.13,78.8,2.24
Bucsani,0,66.18,42,44.38,68,1.12
Santa Lucia Cotzumalguapa,40,83.16,74,14.31,87.8,9.17
Tsarevo,0,64.4,68,42.17,64.4,5.82
Wuerzburg,75,65.41,82,49.79,66.2,3.36
Sainte-Luce-sur-Loire,90,63.77,88,47.25,64.4,6.93
Ust-Tarka,44,34.42,88,55.57,34.42,2.84
Iacobeni,0,50.08,68,47.43,50.08,2.62
Ives Estates,75,84.99,55,25.96,87.8,8.05
Bothell,40,58.48,62,47.76,60.8,3.36
Illela,12,85.9,43,14.46,85.9,2.17
Shajapur,0,86.44,40,23.43,86.44,13.24
Bethausen,0,65.26,72,45.83,66.2,1.12
Pingyi,0,58.09,77,35.5,58.09,3.74
Selzerbrunnen,75,69.8,77,50.23,69.8,8.05
Tabonoc,56,80.32,93,10.35,80.32,7.09
Itatinga,0,67.81,55,-23.12,67.81,3.96
Vargem Grande,32,77.8,83,-3.55,77.8,3.29
Prienai,0,64.4,63,54.63,64.4,2.24
Pang,76,81.58,100,5.95,81.58,2.95
Pilisborosjeno,0,69.8,73,47.61,69.8,8.05
Omarska,0,68,72,44.89,68,5.82
Inazawa,75,69.8,88,35.25,69.8,9.17
Marietta,75,80.42,74,33.95,84.2,10.29
Port Harcourt,32,73.57,95,4.78,73.57,3.96
Kibiti,0,76.63,76,-7.73,76.63,4.85
Thurso,20,77,38,45.58,77,5.82
Meycauayan,75,82.17,74,14.73,84.2,5.82
Zaria,0,78.97,67,11.11,78.97,11.79
Naini Tal,0,65.92,75,29.38,65.92,2.95
North Laurel,40,81.37,74,39.15,86,4.41
Los Alamitos,40,73.44,82,33.8,82.4,11.41
Gushu,40,73.4,94,31.56,73.4,2.24
Santiago,0,75.55,49,-14.19,75.55,6.42
Brunswick,1,84.65,23,43.91,86,6.93
Mundi,0,87.79,41,22.07,87.79,11.68
Helena,90,76.17,94,33.3,78.8,13.87
Tatebayashi,75,66.2,82,36.25,66.2,4.41
Saint Boswells,0,55.4,87,55.57,55.4,5.82
Ugep,92,75.37,95,5.81,75.37,5.75
Ibung,32,67.54,92,16.61,67.54,2.62
Platanos,20,70.3,78,37.67,71.6,2.84
Mundelein,1,82.42,48,42.26,89.6,11.41
Biscarrosse,0,61.27,87,44.39,62.6,3.36
Bethel Park,20,87.49,48,40.33,89.6,8.05
Ponca City,75,90.91,43,36.71,91.4,11.41
Millport,0,61.7,72,55.75,62.6,11.41
Andenes,90,44.6,87,69.32,44.6,13.87
Ouranoupolis,88,73.75,72,40.33,73.75,8.99
Borča,0,67.1,59,44.87,68,8.05
Malabanan,75,84.2,74,14,84.2,5.82
Yverdon-les-Bains,24,56.19,100,46.78,60.8,1.95
Englehart,1,68,37,47.82,68,5.82
Nanbai,80,64.48,98,27.54,64.48,2.95
Ken Caryl,75,71.47,30,39.58,78.8,9.17
Bexley,40,88.25,48,39.97,89.6,12.68
Région de Thiès,88,76.63,63,14.95,76.63,6.76
Kortkeros,90,50,87,61.81,50,4.47
Kharabali,0,47.11,71,47.42,47.11,2.95
Buchrain,0,63.88,82,47.09,68,4.7
Nassogne,0,62.53,88,50.13,64.4,6.93
Sinnai,20,69.69,68,39.3,71.6,10.29
Glenboig,0,59.61,72,55.88,62.6,11.41
Tenafly,1,86.65,45,40.93,91.4,9.17
Umm Qays,0,60.34,94,32.65,60.34,2.17
Yaguacire,40,86.65,58,14,89.6,10.29
Krian,0,75.19,97,-7.35,75.19,3.18
Schwarzenbek,0,77.07,56,53.5,78.8,9.17
Duliby,0,59,72,49.23,59,6.71
Salvador,92,74.74,93,7.9,74.74,4.52
Kabala,48,75.19,90,9.58,75.19,6.08
Quesnel,75,57.2,35,52.98,57.2,9.17
Salor,0,64.4,55,41.37,64.4,6.93
Vriddhachalam,0,84.19,63,11.7,84.19,8.99
Bitoon,90,82.4,78,10.08,82.4,3.36
Carmen,40,80.6,78,15.44,80.6,2.24
Habra,20,82.4,88,22.83,82.4,2.62
Garlasco,20,68.79,69,45.2,73.4,2.24
Chiriqui Grande,36,80.59,100,8.9,80.59,2.84
Savannakhet,76,74.02,98,16.55,74.02,2.73
Dvubratskiy,0,66.2,34,45.24,66.2,17.9
Dommartin-les-Toul,0,63.19,82,48.67,64.4,4.7
Port Bannatyne,8,62.04,72,55.9,62.6,11.41
Santa Ines,76,84.01,64,-3.65,84.01,4.52
Nazare da Mata,75,78.8,78,-7.73,78.8,16.11
Badia Polesine,40,72.45,64,45.08,75.2,5.82
Gereshk,0,61.42,34,31.82,61.42,1.72
Oral,0,48.2,61,51.18,48.2,8.95
Nowy Dwor Mazowiecki,0,71.6,46,52.43,71.6,9.17
Taiynsha,68,40.45,73,53.85,40.45,8.1
Mihaesti,0,66.55,37,44.13,66.55,10
Utuado Municipio,75,75.2,88,18.27,75.2,3.36
Haaksbergen,90,65.34,93,52.16,66.2,4.7
Garoowe,8,86.89,35,8.4,86.89,13.02
Saint-Joseph,90,70.47,53,-21.37,73.4,6.93
Beresti-Sat,12,57.55,74,46.1,57.55,2.73
Negresti-Oas,0,64.4,63,47.87,64.4,2.24
